delivery_id,order_id,shipping_address,tracking_number,delivery_status,delivery_date
5522,5522,"220 Daniels Fields Suite 037, North Amandaborough, AZ 67083",TRACK005522,processing,2024-01-21 04:17:47.336345
5523,5523,"Unit 7047 Box 7789, DPO AA 77689",TRACK005523,in_transit,2024-04-30 06:35:35.327468
5524,5524,"1097 Wilson Freeway, Gibsonmouth, IN 96765",TRACK005524,delivered,2023-12-17 03:24:37.747961
5525,5525,"3223 Mcdonald Wells Apt. 494, North Bruce, AR 57012",TRACK005525,returned,2024-04-11 22:13:51.542487
5526,5526,"99623 Brittney Ranch, Robertshire, IA 75645",TRACK005526,returned,2024-09-21 15:29:30.816603
5527,5527,"1532 Michael Village, North Todd, OR 16545",TRACK005527,delivered,2024-07-23 09:36:10.149354
5528,5528,"8741 Lisa Village Suite 738, New Justinburgh, IN 68006",TRACK005528,returned,2024-01-24 14:15:14.691449
5529,5529,"4001 Wilson Stravenue Suite 750, Samanthafurt, AL 08475",TRACK005529,cancelled,2023-10-23 12:35:04.504770
5530,5530,"0280 Norman Walk Suite 197, Scottburgh, VI 92854",TRACK005530,returned,2024-02-25 13:41:31.605909
5531,5531,"320 Simpson Gardens, West Saratown, HI 73062",TRACK005531,returned,2023-11-08 21:23:48.515538
5532,5532,"28953 Stanley Square Apt. 046, North Renee, IL 33241",TRACK005532,delivered,2024-08-14 06:11:55.623397
5533,5533,"738 Catherine Manor Suite 878, Joehaven, SD 82700",TRACK005533,in_transit,2024-05-04 01:46:53.183388
5534,5534,"3216 Seth Trail Apt. 021, North Priscilla, NC 29954",TRACK005534,processing,2024-07-22 09:11:26.041301
5535,5535,"4664 Tammy Dam, Thomaston, OR 84060",TRACK005535,delivered,2024-01-04 10:30:04.659155
5536,5536,"068 Espinoza Corners, Kylemouth, IL 77435",TRACK005536,processing,2023-11-27 14:49:17.101933
5537,5537,"4256 Daniel Plaza Suite 921, Jenniferburgh, SD 48759",TRACK005537,in_transit,2024-07-01 10:42:52.718618
5538,5538,"923 Lisa Tunnel, Meganland, MP 59520",TRACK005538,delivered,2024-05-22 00:17:27.258462
5539,5539,"098 Megan Alley Suite 271, Robertton, TX 82186",TRACK005539,returned,2024-05-30 05:53:20.238490
5540,5540,"890 Carl Valley, Port Kathryn, OK 75186",TRACK005540,cancelled,2023-11-13 00:18:10.257002
5541,5541,"97705 Santiago Drive Apt. 696, Arnoldmouth, OK 96080",TRACK005541,delivered,2024-01-13 00:58:33.223615
5542,5542,"595 Rodriguez Alley, Wisemouth, GU 54121",TRACK005542,delivered,2024-04-06 01:50:12.837469
5543,5543,"4445 Vasquez Light Apt. 151, New Erik, WY 65471",TRACK005543,cancelled,2024-01-20 04:34:41.624158
5544,5544,"43491 Peterson Junction Apt. 036, South Maryfort, NY 23582",TRACK005544,returned,2024-04-14 09:00:16.675456
5545,5545,"71318 Ryan Canyon, Trevormouth, OK 94170",TRACK005545,processing,2024-10-06 17:24:56.932790
5546,5546,"USNS Smith, FPO AP 45661",TRACK005546,in_transit,2024-01-01 18:37:31.083134
5547,5547,"8297 Hobbs Expressway, Joannachester, CT 95391",TRACK005547,delivered,2024-09-04 05:55:02.570720
5548,5548,"3979 Angela Fords, East Heather, NE 11452",TRACK005548,cancelled,2024-06-03 03:19:17.416695
5549,5549,"8463 Wallace Forks, East Deborahview, WA 17191",TRACK005549,cancelled,2024-04-02 22:54:02.934311
5550,5550,"799 Campbell Overpass Suite 365, Lake Amandaburgh, MO 15151",TRACK005550,in_transit,2024-04-23 01:14:02.065302
5551,5551,"3991 Yang Summit, Michaelfort, IL 96126",TRACK005551,returned,2024-01-25 03:54:58.945155
5552,5552,"2898 Aaron Meadow Apt. 245, Lake Joechester, NV 13405",TRACK005552,processing,2024-07-20 15:52:05.910851
5553,5553,"61120 Michael Corner Apt. 994, Ayalamouth, MH 18003",TRACK005553,processing,2024-08-21 22:01:47.825755
5554,5554,"45775 Sharp Plaza, South Jacobfort, RI 75328",TRACK005554,in_transit,2024-05-07 21:49:23.449833
5555,5555,"0529 Obrien Field Apt. 936, Port Derekmouth, MH 28927",TRACK005555,returned,2023-10-19 18:05:20.439096
5556,5556,"PSC 7068, Box 0148, APO AP 09905",TRACK005556,cancelled,2024-02-03 02:31:44.186918
5557,5557,"0328 Rodriguez Mountain Apt. 002, East Erica, TX 41187",TRACK005557,processing,2024-06-13 22:14:54.161801
5558,5558,"14441 Cassandra Stream Suite 425, Vincentburgh, NH 69882",TRACK005558,processing,2024-07-08 04:42:09.113696
5559,5559,"4788 Farmer Mills, Marcofort, MP 80347",TRACK005559,cancelled,2023-11-05 23:17:50.383606
5560,5560,"07961 James Light, Adamborough, GU 06991",TRACK005560,delivered,2024-02-19 20:38:39.418854
5561,5561,"87786 Jackson Freeway Apt. 088, Campbellborough, CA 88550",TRACK005561,returned,2024-07-28 17:21:35.514997
5562,5562,"45362 Walker Divide, North Joshua, ND 79698",TRACK005562,processing,2024-02-25 21:19:02.183374
5563,5563,"4635 Davis Route Apt. 960, South Mark, GA 19939",TRACK005563,processing,2023-12-06 12:02:18.708334
5564,5564,"8915 Joel Points, Port Steven, MA 11789",TRACK005564,cancelled,2024-02-28 06:48:51.826418
5565,5565,"086 Warner Crest Suite 982, Port Nicole, RI 65031",TRACK005565,cancelled,2024-02-09 21:09:32.884351
5566,5566,"80420 Joann Curve Suite 693, North Matthew, GU 71190",TRACK005566,in_transit,2024-05-17 21:10:51.251665
5567,5567,"10609 George Oval, Tonyview, AR 78113",TRACK005567,in_transit,2023-11-08 06:45:39.003191
5568,5568,"75192 Melissa Common, Carrstad, MO 75873",TRACK005568,processing,2024-06-05 15:38:38.201655
5569,5569,"46439 Gallagher Prairie Apt. 901, Garychester, IA 70874",TRACK005569,in_transit,2024-02-29 20:24:39.552890
5570,5570,"37211 Kelly Shores, North David, KY 31724",TRACK005570,in_transit,2023-11-28 11:32:22.995555
5571,5571,"4636 Sims Fall Suite 133, Hollyborough, KS 43033",TRACK005571,in_transit,2024-07-27 02:06:56.492353
5572,5572,"27508 Petersen Ridge, West Jeanette, OR 29861",TRACK005572,returned,2024-01-14 22:52:28.510418
5573,5573,"213 Tyler Crescent Apt. 080, North Robert, NE 28293",TRACK005573,delivered,2024-07-07 16:31:31.686031
5574,5574,"1279 Bruce Curve Apt. 142, West Beth, PW 99907",TRACK005574,delivered,2024-05-01 17:25:18.846366
5575,5575,"742 Robinson Plains Suite 938, East Edwardport, OH 72346",TRACK005575,processing,2024-07-17 23:53:03.038610
5576,5576,"5106 Lindsey Coves Suite 122, Randolphhaven, NC 06078",TRACK005576,in_transit,2024-09-28 08:38:29.652763
5577,5577,"561 Garcia Fork Apt. 465, West Bryanhaven, MT 35097",TRACK005577,processing,2024-08-18 16:09:02.968311
5578,5578,"54647 Jennifer Rapids, Parkerport, MN 62362",TRACK005578,cancelled,2024-10-02 11:27:38.019657
5579,5579,"Unit 1978 Box 1041, DPO AP 18686",TRACK005579,cancelled,2023-12-26 01:39:42.029113
5580,5580,"Unit 2069 Box 0445, DPO AP 64339",TRACK005580,delivered,2024-01-29 14:31:06.716815
5581,5581,"0297 Randall Ranch, Lake Dylanborough, KS 98607",TRACK005581,delivered,2024-10-08 12:32:27.513800
5582,5582,"278 Smith Skyway Suite 908, South Jacobstad, MI 11807",TRACK005582,returned,2024-09-27 14:38:28.103817
5583,5583,"7274 Joshua Circle, West Matthew, NE 06942",TRACK005583,in_transit,2024-01-13 22:45:15.235067
5584,5584,"942 Jacqueline Parkway, Lake Emma, NM 69967",TRACK005584,processing,2024-01-04 07:50:16.476414
5585,5585,"716 Robbins Isle Suite 788, West Kristinmouth, NJ 46150",TRACK005585,delivered,2024-07-02 14:18:36.975083
5586,5586,"6195 Karen Knoll Apt. 217, Lake Carolyn, AZ 30109",TRACK005586,cancelled,2024-08-16 02:39:43.940289
5587,5587,"9469 Hernandez Glen, East Randall, MH 42283",TRACK005587,returned,2024-03-12 12:10:47.597358
5588,5588,"32869 Breanna Mount, North Daniel, MI 37296",TRACK005588,returned,2024-02-22 22:17:55.300932
5589,5589,"40927 Rodriguez Stravenue Suite 935, North Rhondaland, UT 40155",TRACK005589,processing,2024-09-09 06:06:54.109680
5590,5590,"8540 Mccall Vista, Jacksonside, WI 06723",TRACK005590,delivered,2023-10-20 01:08:16.281402
5591,5591,"904 Reynolds Fork, East Jessica, DC 69877",TRACK005591,delivered,2024-05-21 00:53:12.627309
5592,5592,"0666 Ramirez Avenue Apt. 928, New Kevin, DE 10656",TRACK005592,delivered,2024-08-20 07:46:36.562485
5593,5593,"76478 Gary Track, Andersonport, CT 20844",TRACK005593,in_transit,2024-01-01 08:32:52.767019
5594,5594,"842 Patricia Centers, Port Glenn, FL 22908",TRACK005594,processing,2024-09-13 21:38:51.155029
5595,5595,"10852 Ashley Manor Apt. 056, East Paulamouth, CO 34097",TRACK005595,returned,2024-08-11 18:15:42.007130
5596,5596,"436 Scott Drives, South Maryport, ME 93598",TRACK005596,processing,2024-08-19 08:34:14.849070
5597,5597,"68317 Lynn Heights Apt. 258, Karenhaven, WY 56748",TRACK005597,in_transit,2023-12-24 13:52:52.066421
5598,5598,"01360 Strickland Pass, Port Holly, NH 75231",TRACK005598,delivered,2024-10-14 14:23:09.992249
5599,5599,"05538 Susan View, Port John, KS 90972",TRACK005599,processing,2023-10-28 21:24:22.858274
5600,5600,"409 Christopher Mill, North Danielmouth, NM 73563",TRACK005600,processing,2024-01-09 17:04:47.014919
5601,5601,"641 Ashley Stream Apt. 965, Port Anna, SC 45844",TRACK005601,in_transit,2024-09-09 17:45:36.110289
5602,5602,"4404 Manuel Crossing Suite 296, South Suetown, VI 23670",TRACK005602,delivered,2023-12-13 13:45:01.649436
5603,5603,"6452 Clark Inlet Apt. 087, Lake Derrickmouth, FM 43884",TRACK005603,in_transit,2024-02-15 22:31:49.360641
5604,5604,"584 Timothy Haven, East Charlesburgh, CA 32953",TRACK005604,cancelled,2024-04-15 14:45:23.112853
5605,5605,"741 Catherine Island, North Donna, NE 84861",TRACK005605,delivered,2024-08-16 16:31:46.020084
5606,5606,"321 Valencia Mews Apt. 971, Kleinville, PR 81327",TRACK005606,in_transit,2024-02-25 11:00:52.524486
5607,5607,"268 Cantu Divide Apt. 534, Port Teresatown, GA 61289",TRACK005607,cancelled,2024-09-10 04:48:27.810397
5608,5608,"59863 Kimberly Centers, West Catherineview, HI 14826",TRACK005608,in_transit,2024-03-14 01:38:06.569485
5609,5609,"3361 Francis Unions Apt. 793, Jensenton, ND 58690",TRACK005609,in_transit,2024-05-19 01:42:33.628361
5610,5610,"4754 Long Squares Apt. 045, Port Shawnmouth, NV 48193",TRACK005610,cancelled,2024-08-07 00:44:09.413460
5611,5611,"8782 Katherine Orchard, Port Matthew, GA 77187",TRACK005611,cancelled,2024-01-01 01:00:56.005420
5612,5612,"958 Benjamin Court Apt. 032, South John, MT 32185",TRACK005612,processing,2024-01-05 20:19:52.690737
5613,5613,"5367 Farmer Flat Apt. 388, Lake Christopher, MN 90564",TRACK005613,returned,2024-06-05 20:30:25.093040
5614,5614,"97924 Jermaine Groves, Port Kayla, RI 84886",TRACK005614,processing,2023-10-18 20:31:25.614473
5615,5615,"32092 Jill Isle Apt. 517, East Matthewburgh, MD 20336",TRACK005615,cancelled,2024-06-07 18:38:19.197418
5616,5616,"4379 Melendez Locks, Jenkinsview, VI 59070",TRACK005616,processing,2024-06-04 10:18:45.097629
5617,5617,"5672 Mcguire Locks, North Richardmouth, KS 39868",TRACK005617,in_transit,2023-10-21 00:20:50.312914
5618,5618,"379 Roman Expressway, New Christopherbury, IN 06017",TRACK005618,cancelled,2024-01-05 16:27:23.698383
5619,5619,"8850 Michelle Manor Apt. 631, Christopherville, NM 07494",TRACK005619,returned,2024-09-06 19:58:38.798865
5620,5620,"3982 Donna Throughway Apt. 440, West Kimberly, MN 92436",TRACK005620,delivered,2023-11-04 15:35:25.563259
5621,5621,"9221 Nelson Valleys, Steeleborough, NY 31525",TRACK005621,processing,2024-04-25 04:34:18.175407
5622,5622,"198 Williams Point Apt. 241, North Steven, VI 47104",TRACK005622,delivered,2023-10-22 07:15:24.302920
5623,5623,"252 Smith Cliff, New Christophermouth, WA 56015",TRACK005623,returned,2024-05-26 08:19:18.355990
5624,5624,"4737 Scott Vista, New Melanie, NJ 75404",TRACK005624,processing,2024-09-26 13:51:43.467074
5625,5625,"00634 Sandra Branch, Batesport, MI 25077",TRACK005625,in_transit,2023-12-11 05:48:29.450006
5626,5626,"59462 Kevin Glen Suite 524, West Sarahhaven, NC 57784",TRACK005626,delivered,2024-07-28 15:06:37.548280
5627,5627,"810 Underwood Path, Jayview, NE 18783",TRACK005627,processing,2024-10-12 14:32:10.654107
5628,5628,"12604 Lauren Plaza Suite 330, West Josephport, ID 22763",TRACK005628,returned,2023-10-26 00:00:10.781354
5629,5629,"34580 Nelson Freeway, Lake Aaronburgh, NE 10667",TRACK005629,processing,2024-05-21 19:35:57.924672
5630,5630,"17369 Morales Plains Apt. 828, South Ryanberg, MS 02707",TRACK005630,in_transit,2024-08-26 09:08:10.634061
5631,5631,"711 Lynn Drive Suite 177, Port Thomas, NV 72585",TRACK005631,delivered,2024-07-08 03:01:29.343743
5632,5632,"14741 Christopher Stravenue, South Terrymouth, PR 88826",TRACK005632,processing,2023-12-16 08:27:28.554767
5633,5633,"73356 Jones Forks, Lake Daniel, WY 03116",TRACK005633,cancelled,2023-11-07 19:24:15.699100
5634,5634,"764 Lori Highway Suite 493, Martinburgh, NJ 58227",TRACK005634,returned,2024-04-26 23:56:26.572351
5635,5635,"064 Stout Court, Blakemouth, WA 96967",TRACK005635,in_transit,2024-05-26 05:13:26.413963
5636,5636,"01131 Osborn Terrace Suite 767, Stewartfort, UT 05323",TRACK005636,cancelled,2024-06-17 00:53:48.860667
5637,5637,"PSC 3332, Box 5270, APO AP 44652",TRACK005637,in_transit,2024-02-06 17:17:19.483778
5638,5638,"227 Amanda Manors, Nelsonfurt, GU 95457",TRACK005638,cancelled,2024-08-04 15:15:03.626011
5639,5639,"4924 Brian Plain, North Mitchell, PW 61462",TRACK005639,delivered,2024-05-01 22:17:37.756480
5640,5640,"Unit 2708 Box 3769, DPO AA 76698",TRACK005640,in_transit,2023-11-12 22:25:53.284895
5641,5641,"1656 Green Circles Apt. 990, North Jasonport, GA 68874",TRACK005641,in_transit,2024-05-08 03:06:01.505368
5642,5642,"59323 Jackson Flats Suite 176, Richardside, MO 25404",TRACK005642,returned,2024-01-21 13:46:12.361656
5643,5643,"9025 Breanna Ford Apt. 271, Woodsshire, NC 77645",TRACK005643,returned,2023-12-16 02:09:47.834984
5644,5644,"77143 Steven Glens Suite 346, Christinafort, AS 29245",TRACK005644,delivered,2023-11-27 02:21:15.982953
5645,5645,"717 Erickson Green, Jasmineborough, MI 03243",TRACK005645,cancelled,2024-09-30 02:08:36.408208
5646,5646,"PSC 5902, Box 9498, APO AP 55150",TRACK005646,delivered,2024-04-17 03:49:00.776283
5647,5647,"Unit 6648 Box 3022, DPO AE 19859",TRACK005647,cancelled,2023-11-21 16:18:48.848765
5648,5648,"53050 Powell Ridge Apt. 609, Nicolemouth, IA 32893",TRACK005648,cancelled,2024-04-17 18:41:33.344544
5649,5649,"34711 Brown Lodge Suite 638, Jeffreytown, NV 53085",TRACK005649,delivered,2024-03-16 13:12:06.827296
5650,5650,"3834 Tonya Street, Lewisview, WY 45114",TRACK005650,cancelled,2024-07-16 18:13:34.952315
5651,5651,"54968 Webb Lane, Jamesborough, CT 01193",TRACK005651,delivered,2024-07-26 11:24:04.980462
5652,5652,"Unit 7468 Box 2627, DPO AP 88497",TRACK005652,in_transit,2024-09-03 05:15:42.617691
5653,5653,"USNV Gonzalez, FPO AA 84083",TRACK005653,processing,2024-03-02 15:06:12.258251
5654,5654,"8719 Deborah Unions, West Brookeview, IA 80145",TRACK005654,delivered,2024-08-13 08:37:18.663712
5655,5655,"0758 Duffy Squares, Lake Amandastad, AL 90477",TRACK005655,delivered,2024-01-16 20:17:22.419873
5656,5656,"32586 Jason Ville, Alexanderborough, OK 87203",TRACK005656,in_transit,2023-11-06 05:46:28.116746
5657,5657,"8443 Williams Parkway Apt. 159, Williamchester, SC 07836",TRACK005657,processing,2024-04-26 23:55:21.764362
5658,5658,"6295 Hall Walk, West Brett, OH 80969",TRACK005658,returned,2024-08-11 13:17:01.873569
5659,5659,"9815 Mcclure Club Suite 330, Changfurt, GU 40275",TRACK005659,cancelled,2023-12-04 11:51:37.018683
5660,5660,"989 Adams Loop Apt. 094, Ricemouth, FL 38270",TRACK005660,processing,2024-08-07 05:13:51.094908
5661,5661,"49052 Mccormick Drives, Alisonmouth, DC 05424",TRACK005661,cancelled,2024-09-03 07:26:46.024916
5662,5662,"91081 Gray Pass Suite 766, West Ronaldshire, MT 76160",TRACK005662,cancelled,2024-09-05 18:42:40.592771
5663,5663,"1047 Russell Turnpike Suite 655, New Robertchester, MN 06610",TRACK005663,cancelled,2023-10-18 07:42:49.916675
5664,5664,"4086 Michael Run, Browntown, VT 18394",TRACK005664,cancelled,2023-11-21 00:12:13.387044
5665,5665,"25347 Jones Cove Apt. 048, Floydmouth, AL 37992",TRACK005665,delivered,2023-12-17 12:56:12.321237
5666,5666,"Unit 3958 Box 9037, DPO AE 82759",TRACK005666,delivered,2024-04-23 08:46:49.579473
5667,5667,"263 Carr Station, Maloneview, OH 54527",TRACK005667,in_transit,2023-12-18 02:18:55.103441
5668,5668,"39783 Ellen Ville Suite 771, Port John, MT 50733",TRACK005668,processing,2024-02-12 06:05:39.302548
5669,5669,"331 Frank Ports Apt. 444, East Theresashire, CT 11096",TRACK005669,cancelled,2024-01-06 01:03:32.663665
5670,5670,"0637 David Coves Suite 826, North Steve, AL 07033",TRACK005670,delivered,2024-07-15 02:05:14.565227
5671,5671,"446 Scott Manor, Reeseberg, AL 23567",TRACK005671,delivered,2023-12-22 05:12:40.445807
5672,5672,"17926 Andrew Manor Suite 005, Richardsmouth, AR 42608",TRACK005672,cancelled,2024-03-19 07:30:24.133092
5673,5673,"712 Johnson Ports Suite 576, South Kayla, MN 54240",TRACK005673,processing,2024-02-07 18:41:17.950086
5674,5674,"60064 Kim Valley, New Ericborough, MD 51749",TRACK005674,in_transit,2023-10-28 22:46:03.345717
5675,5675,"498 John Islands Suite 985, New Michelle, MS 50242",TRACK005675,cancelled,2024-01-01 23:21:05.457579
5676,5676,"179 Russell Isle Suite 126, Adrianafort, MN 39537",TRACK005676,cancelled,2023-12-05 15:27:28.184501
5677,5677,"672 Cook Islands Suite 465, Waltershaven, CA 17556",TRACK005677,returned,2024-05-31 08:14:31.178914
5678,5678,"9874 Angela Harbors, Spencerland, ME 19362",TRACK005678,delivered,2023-10-27 23:58:21.915910
5679,5679,"23001 Nichole Park Suite 011, Kyletown, SC 23093",TRACK005679,returned,2024-05-07 10:51:49.408425
5680,5680,"328 Kayla Lane Suite 889, Walterville, AK 06281",TRACK005680,in_transit,2024-01-04 10:51:29.687721
5681,5681,"91875 Jones Hill Apt. 977, Bartonmouth, CO 76711",TRACK005681,processing,2024-05-22 06:34:10.116421
5682,5682,"2283 Rodriguez Viaduct Suite 344, Kathrynstad, NE 47387",TRACK005682,returned,2024-09-19 05:36:22.556696
5683,5683,"742 Carol Mission Apt. 814, New Juanchester, MH 39273",TRACK005683,returned,2023-10-22 08:46:51.536088
5684,5684,"507 Sarah Trafficway, Randallfort, WY 60244",TRACK005684,in_transit,2024-07-03 21:19:01.618264
5685,5685,"2408 Sabrina Row Suite 215, Michaelside, OR 28546",TRACK005685,returned,2024-02-10 13:21:17.341491
5686,5686,"876 Natalie Coves, Seanmouth, MT 02965",TRACK005686,in_transit,2023-10-20 10:54:56.940599
5687,5687,"8809 Donald Club, North Shannon, GU 20935",TRACK005687,in_transit,2023-12-28 09:17:32.074289
5688,5688,"PSC 2567, Box 4768, APO AE 32471",TRACK005688,processing,2024-01-04 12:40:43.159509
5689,5689,"8036 Michelle Squares Apt. 142, Stephensborough, HI 71301",TRACK005689,returned,2024-06-26 12:31:59.435758
5690,5690,"27859 Rodriguez Mountain, Lake Haleyberg, MI 28030",TRACK005690,in_transit,2024-05-16 16:39:02.415620
5691,5691,"229 Robert Valley, West Ericchester, NY 63688",TRACK005691,cancelled,2024-02-09 17:09:15.369768
5692,5692,"684 Martinez Village Apt. 368, North Phillipmouth, VI 37437",TRACK005692,processing,2024-07-04 13:22:19.629701
5693,5693,"87436 Swanson Route Suite 854, Justinside, GU 42387",TRACK005693,returned,2024-04-13 22:52:39.342869
5694,5694,"332 Fritz Forks Apt. 659, Port Mark, NY 97431",TRACK005694,cancelled,2024-04-15 20:07:14.618949
5695,5695,"297 Phillips Plaza, West Yolandamouth, CT 43171",TRACK005695,cancelled,2023-11-18 00:45:28.639256
5696,5696,"16847 Mason Drives Apt. 521, East Gary, OR 96290",TRACK005696,delivered,2023-12-26 02:52:14.132907
5697,5697,"439 Tran Stravenue Apt. 561, Deborahton, AS 46965",TRACK005697,delivered,2024-03-30 19:14:10.598659
5698,5698,"13997 Amber Well, Hardyport, OK 72619",TRACK005698,processing,2024-02-05 09:48:17.503124
5699,5699,"USCGC Todd, FPO AE 59421",TRACK005699,cancelled,2023-10-22 15:50:43.340885
5700,5700,"06815 Whitehead Loop Apt. 101, West Jessica, GU 24116",TRACK005700,cancelled,2023-10-22 07:03:28.017364
5701,5701,"81347 Cynthia Overpass Apt. 660, Perezfurt, ME 50527",TRACK005701,delivered,2024-03-07 06:56:29.376603
5702,5702,"46533 Brittany Fords, Port Jamiefort, IA 42725",TRACK005702,returned,2024-01-02 22:45:32.165992
5703,5703,"5549 Rebecca Branch Suite 114, West Angela, PW 14937",TRACK005703,in_transit,2024-02-09 20:23:02.245994
5704,5704,"293 Deleon Bypass Apt. 759, Millerville, MS 16874",TRACK005704,in_transit,2023-12-26 09:43:24.730240
5705,5705,"USS Brady, FPO AA 67563",TRACK005705,delivered,2024-09-27 04:04:16.877390
5706,5706,"28563 Paula Well, Lauraborough, NY 25127",TRACK005706,delivered,2024-02-19 20:26:36.930767
5707,5707,"6255 Palmer Greens, Paulland, KS 73520",TRACK005707,cancelled,2024-05-11 17:57:23.838661
